3.6
4.8
13.2
16.8
27.6
31.2
36
38.4
40.8
46.8
50.1
56.4
58.8
61.2
72
73.2
74.4
78
81.6
84
93.3
102
103.2
104.4
110.4
112.8
124.8
126
127.2
141.6
145.2
158.4
160.8
162
165.6
170.4
171.6
176.4
177.6
187.2
188.4
190.8
196.8
200.4
201.5
202.8
204
212.4
213.6
222
225.6
236.4
240
247.2
253.2
256
263.9
274.8
278.4
287.2
289.2
290.4
292.8
302.8
306.9
308.2
310.8
319.2
321.6
326.4
334.8
337.2
338.4
339.6
344.4
345.8
349.2
366.1
375.8
378
382.8
385.3
390
391.2
397.2
410.2
427.6
436.4
439.2
440.3
443.8
462
471.6
477.6
480.1
484.8
487.2
488.4
506.1
507.9
517.2
519.3
528
534
541.2
542.4
546
559.9
561.5
563.4
570
572.3
575.6
578.4
579.6
580.7
585.9
588
592.4
598.8
599.7
609.6
615.6
624
627.5
634.6
638.4
640.8
644.4
645.6
653
672
676.8
678
693.6
694.8
699.6
706.8
711.6
712.8
716.4
726
727.2
728.4
729.6
733.2
734.9
743.2
745.2
746.4
750
751.2
754.8
759.6
760.8
762
765.6
766.8
769.2
770.8
778.8
780
781.2
789.6
792
793.2
798
799.2
801.6
802.8
806.4
807.9
820.8
836.4
837.6
840
841.2
847.2
855.6
859.2
870
871.2
897.6
901.2
902.4
907.2
908.4
914.3
916.5
921.6
928.8
931.2
945
951.6
958.8
961.2
968.4
985.4
986.4
988.2
991.2
993.9
999.6
1001.9
1010.4
1013.5
1015
1017.6
1020
1024.2
1027.8
1034.4
1038
1039.2
1040.7
1041.6
1044
1048.8
1054.8
1057.2
1058.4
1060.5
1063
1069.6
1088.4
1094.4
1100.4
1102.8
1106.4
1125.6
1128
1141.2
1143.6
1144.8
1154.5
1158
1159.2
1165.2
1166.4
1170
1171.3
1177.1
1179.6
1180.8
1184.4
1191.6
1195.2
1196.5
1199.3
1201.2
1202.4
1205.3
1212
1217.4
1224
1225.2
1231.2
1234.8
1245.5
1252.8
1254
1261.2
1264.8
1272.9
1278
1279.2
1284
1292.4
1293.6
1297.2
1298.4
1301.5
1306.2
1308
1309.3
1312.1
1314
1315.2
1320
1321.2
1325
1332
1335.6
1341.6
1342.8
1364.4
1365.6
1379.1
1384.3
1386
1387.1
1391.9
1393.2
1400.4
1401.3
1403
1408.8
1413.6
1414.5
1419.3
1424.3
1438.8
1441.2
1449.6
1451.5
1452.9
1461.4
1468.8
1472.2
1473.6
1478.6
1483.9
1495.4
1498.7
1503.7
1509.6
1540.8
1541.7
1547.6
1550.4
1552.8
1568.4
1574.4
1624.8
1627.2
1645.2
1647.6
1657.2
1664.4
1668
1669.2
1672.8
1675.2
1680
1689.7
1692.1
1704
1716
1717.3
1718.4
1719.6
1721
1722
1723.2
1724.4
1725.6
1726.8
1728
1730.4
1731.7
1732.8
1735.2
1742.5
1744.8
1746.2
1749.6
1754.4
1755.6
1760.4
1773.6
1776
1783.2
1784.4
1786.7
1795.2
